feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_3243356	-0.36963637308616	4.41806636967473	-3.75216093466935	0.000281997532038893	0.0414341495753894	0.263222363162475
ILMN_2076484	-0.387436674102458	4.5645637473851	-3.75007584754364	0.000284082291960304	0.0415122942140825	0.256760640188641
ILMN_1885233	0.299053950192242	7.70259244878947	3.74932932655561	0.000284832247933155	0.0415122942140825	0.254447817669914
ILMN_1782621	0.302864871925606	7.66155063023458	3.74819553036987	0.000285974858467466	0.0415122942140825	0.250935829893859
ILMN_2305544	0.300621128665642	7.0354374219434	3.74686976094684	0.00028731645555349	0.0415402131439236	0.246830213912532
ILMN_1727093	-0.340477897188656	5.67131432830264	-3.74176358070776	0.000292539644962419	0.041815904309546	0.231027757496949
ILMN_1780831	0.396470091254494	5.02397687422717	3.7417412915627	0.000292562641270865	0.041815904309546	0.23095881343133
ILMN_1798288	0.386540252562845	5.04308117413233	3.73963207704555	0.000294746557727634	0.0419433635002573	0.224436064830533
ILMN_1726704	-0.306606138663394	4.90574496170638	-3.73725668890093	0.000297224604455097	0.0419558252971386	0.217093506069229
ILMN_1773395	0.323261517781193	3.78433346267182	3.73643298207829	0.000298088519039672	0.0419558252971386	0.214548171710503
ILMN_1751898	-0.377263250264795	3.3778542061353	-3.73621606309088	0.000298316422779489	0.0419558252971386	0.21387794155198
ILMN_1733930	0.305233213215828	4.2945237039983	3.73364254735744	0.000301032914557083	0.0421737778940534	0.205928613639255
ILMN_1690329	0.326114909953825	4.71055171932148	3.72709423907149	0.000308051309422667	0.0429904037802405	0.185720270178977
ILMN_1668374	0.31845730885966	4.98095891207516	3.72521172778464	0.000310097527849976	0.0430631072603404	0.179915740698117
ILMN_1826771	0.376937068361192	2.74568010779745	3.72202441176876	0.000313591458804615	0.0430631072603404	0.170093051212375
ILMN_2334210	0.581811832496407	4.70257794395848	3.72161206943661	0.000314046187464449	0.0430631072603404	0.168822758124225
ILMN_1748974	-0.317072698328138	4.03323256021671	-3.72063069019959	0.000315130964734039	0.0430631072603404	0.165799876283239
ILMN_1894911	-0.316336570543227	3.07116402718309	-3.72058039527679	0.000315186654397009	0.0430631072603404	0.165644972235863
ILMN_1852827	-0.28446872645156	3.94664864036345	-3.71822520995941	0.000317804944636665	0.0430631072603404	0.158392983266364
ILMN_3245116	0.278306091511991	7.74648808851674	3.71771916838487	0.000318370204879107	0.0430631072603404	0.156835255983212
ILMN_2081883	0.3405367399596	5.57568676823028	3.71736111762702	0.000318770732063249	0.0430631072603404	0.155733180074042
ILMN_1717636	0.394064039839757	4.53194146340825	3.71689321759977	0.000319294860859627	0.0430631072603404	0.15429311091192
ILMN_1672863	-0.275185157596766	4.54355278920037	-3.7107906755223	0.000326206073213777	0.0436742948450098	0.135523753694268
ILMN_1714567	0.326150576091398	7.29909242432051	3.70860197425333	0.000328719204418864	0.0436742948450098	0.128797758632392
ILMN_1712389	0.28268244480711	5.53318897336721	3.70795000267596	0.000329471360574984	0.0436742948450098	0.126794798569429
ILMN_1660691	0.319666527905876	6.68709977842127	3.70719443617231	0.000330345072683216	0.0436742948450098	0.124473913423668
ILMN_1700380	-0.296526103846376	4.33471633843091	-3.70367800345699	0.000334440354150835	0.0436742948450098	0.113677166536979
ILMN_1717294	-0.318490864051613	4.37424522203768	-3.70222476048767	0.000336146841937211	0.0436742948450098	0.109217450450084
ILMN_2221564	0.310233089645156	4.64782420777321	3.70093900434485	0.000337663538695302	0.0436742948450098	0.105272828951872
ILMN_1746704	0.27318703047355	6.575273450678	3.70071599209933	0.000337927266789624	0.0436742948450098	0.104588747100123
ILMN_1674795	-0.381464591693748	5.61541142287847	-3.70063552853825	0.000338022468711336	0.0436742948450098	0.104341935792063
ILMN_1773849	-0.295629335807051	7.09069012705789	-3.69962714469666	0.000339217715177934	0.0436742948450098	0.101249198409087
ILMN_1815656	-0.271521553770113	5.14516400718464	-3.69878796682871	0.00034021545482863	0.0436742948450098	0.0986759089950597
ILMN_1802223	-0.318658603977203	7.09257206670723	-3.69800089769075	0.000341153768455142	0.0436742948450098	0.0962628118628865
ILMN_1683920	-0.275266157361366	3.86195480626067	-3.69769328883103	0.000341521154488673	0.0436742948450098	0.0953198115974159
ILMN_1795344	0.282575704519823	7.67520884015205	3.69663150514608	0.000342792157614309	0.0436742948450098	0.0920652853539625
ILMN_1729734	-0.383250141160696	4.99896562034834	-3.6963253352682	0.00034315948916815	0.0436742948450098	0.0911269609874079
ILMN_1709479	0.558039564205859	4.05368675906163	3.69477027646385	0.000345030961976504	0.0437584004233008	0.0863620580925879
ILMN_1678612	-0.361855086442969	4.49141093729524	-3.69327983640743	0.000346833747444309	0.0437779876936975	0.0817965891816312
ILMN_1731783	-0.36940681073348	6.12423753956727	-3.69242108874557	0.000347876510996851	0.0437779876936975	0.0791667378402146
ILMN_1803788	0.450043344760255	5.14156340916066	3.69026704398286	0.000350505227867238	0.0437779876936975	0.0725721857711914
ILMN_1666269	0.391485342441882	4.55373396600049	3.69004236375877	0.000350780501358514	0.0437779876936975	0.0718845020554957
ILMN_1731525	-0.343782594081458	3.46853867749367	-3.68714266980045	0.000354351587703152	0.043922430743576	0.0630122098899362
ILMN_1703433	0.353204386413719	4.34827092686384	3.68675587517276	0.000354830537477498	0.043922430743576	0.0618291233274428
ILMN_1774604	-0.441452424927091	4.41380826036928	-3.68396353796738	0.000358306409200157	0.0440013033588918	0.0532910264305686
ILMN_3213640	0.326719915072935	7.33166466439913	3.68376282078189	0.000358557499234352	0.0440013033588918	0.0526774859960435
ILMN_3248202	-0.280877090605132	6.94467066212352	-3.68331382478175	0.000359119781183375	0.0440013033588918	0.0513051139114333
ILMN_2125880	-0.315294433645048	3.03621789479939	-3.67687952025765	0.000367269892864121	0.0448478725593705	0.0316524653537487
ILMN_2134110	0.278791444674855	5.06057013654066	3.67437426860091	0.000370490372834594	0.0449268193317887	0.0240076373190368
ILMN_1712583	0.369525860588299	3.45547222475323	3.67358412184771	0.000371511638545874	0.0449268193317887	0.0215973138797407
ILMN_1747613	-0.516121210204943	3.98495670125605	-3.67348086949048	0.000371645289257292	0.0449268193317887	0.021282374345482
ILMN_1752451	0.380100608837177	4.64777015959187	3.66819607951501	0.000378547134805088	0.0453540824995363	0.00517178787962536
