feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1753795	0.34328684617584	4.80851657164066	4.35397028634415	3.01546766252646e-05	0.00656590835313366	2.25434364211515
ILMN_1662932	0.529312371428309	4.33953139473776	4.35138269307372	3.04596066633759e-05	0.00657650819957683	2.24525845555809
ILMN_1750940	-0.287215528253474	4.29190629668818	-4.35047517315423	3.05672534936757e-05	0.00657650819957683	2.24207298081881
ILMN_2365549	0.301930534891568	5.8552238535808	4.34629169462791	3.10682392190341e-05	0.0066447426424378	2.22739450993661
ILMN_1770228	-0.359560452905964	2.97670471012231	-4.34438819925395	3.12987983754231e-05	0.00665467686635098	2.22071897655811
ILMN_2110338	0.382308395494219	2.97071608939093	4.3422057515652	3.15651733491358e-05	0.00667206544271644	2.21306763732633
ILMN_1661039	-0.399304365409947	3.50299855717778	-4.33935146198164	3.19168454633332e-05	0.00667681147501105	2.20306491413567
ILMN_2398664	-0.277899760885969	5.36349889395113	-4.33895198661571	3.19663641281933e-05	0.00667681147501105	2.20166533287803
ILMN_1717099	0.443877663388791	3.73408488507258	4.33754153227855	3.21417954530896e-05	0.00667681147501105	2.19672444782553
ILMN_2205050	0.372215226479348	4.84599933187397	4.33215690552799	3.28200964705719e-05	0.00677875649673612	2.17787203892127
ILMN_3251511	0.335222431686928	4.81169725642627	4.32969514926474	3.31347753797911e-05	0.00680486622785539	2.1692584293862
ILMN_1680230	0.396058253355312	3.04547000036413	4.32361997200361	3.39238270299865e-05	0.00692669354790838	2.14801603001933
ILMN_1836469	-0.264681259937258	6.74436958273316	-4.32219687572216	3.41112588609128e-05	0.00692669354790838	2.14304302431751
ILMN_1692651	0.4602013644293	4.78676037971528	4.31028140741841	3.5720214566504e-05	0.00719411855355721	2.10144887492492
ILMN_3213640	0.368119495256331	7.33166466439913	4.30825732633239	3.60006879805417e-05	0.00719411855355721	2.0943911705892
ILMN_1746704	0.306369032262859	6.575273450678	4.30791681635531	3.60480796616061e-05	0.00719411855355721	2.09320408269982
ILMN_3298037	0.307130527131082	6.33602510550373	4.30665399325794	3.62243623391178e-05	0.00719411855355721	2.08880218880942
ILMN_1653786	0.380384380252556	4.39607898843927	4.30371700696478	3.66375627467903e-05	0.0072082510042388	2.07856802774918
ILMN_1723944	-0.425978177846336	4.60480879270733	-4.30196380068355	3.68863768390692e-05	0.0072082510042388	2.0724611482754
ILMN_1765895	-0.382609774030938	4.68268530390129	-4.30191166349218	3.6893800962351e-05	0.0072082510042388	2.0722795671113
ILMN_2179837	0.292424782831586	5.24896794044725	4.29689191103176	3.76153669212867e-05	0.00730971740521456	2.05480413770376
ILMN_1730487	0.469003354212621	5.08333017021992	4.28780328732232	3.89565067266574e-05	0.00752763011275655	2.02319965673456
ILMN_1693471	-0.302597800850528	4.64181234913945	-4.28581014206717	3.92567107930573e-05	0.00752763011275655	2.01627497604083
ILMN_2277077	-0.364123114239451	6.36045256302589	-4.28408430317099	3.95184503912551e-05	0.00752763011275655	2.01028079240074
ILMN_1669430	0.41365151096214	4.42794210041632	4.28374713567861	3.95697806452827e-05	0.00752763011275655	2.00910993832753
ILMN_1712678	0.266385987977047	6.0215322078765	4.27774668293627	4.04940863270854e-05	0.00762607613414669	1.98828338112718
ILMN_2393968	-0.297030101471366	5.55034572408033	-4.27764938487068	4.05092438167427e-05	0.00762607613414669	1.98794584341795
ILMN_2379644	0.73058995793825	4.60129215630933	4.27440932927904	4.10171210796378e-05	0.00768167793483682	1.97670878745775
ILMN_2170080	-0.370229820717303	3.61091718200567	-4.2727308923842	4.12826176803683e-05	0.007691547505448	1.97089001936973
ILMN_1789400	0.582673954195584	3.38397836012767	4.26866802418778	4.19321458839836e-05	0.00771481594507245	1.95681155267347
ILMN_3251737	0.444189474185008	4.47003911353939	4.26843128052182	4.19702954221848e-05	0.00771481594507245	1.9559914872035
ILMN_1815033	-0.448555669556702	4.62469128045504	-4.26795077580324	4.20478279479671e-05	0.00771481594507245	1.95432714600038
ILMN_2085862	0.446084348557407	2.9745993606548	4.26310541488036	4.28373945487341e-05	0.00779894390157579	1.93755140409476
ILMN_1670218	-0.330252499454676	5.85008949349059	-4.26249490539484	4.29378845321229e-05	0.00779894390157579	1.93543862486535
ILMN_3249267	-0.383933739591203	3.02265042301099	-4.2581730788579	4.3655767734e-05	0.00785850031691818	1.92048820034739
ILMN_1806752	0.565449352193795	4.53409626308994	4.25650505054464	4.39359128295574e-05	0.00785850031691818	1.91472085098769
ILMN_1691641	-0.480082664837308	3.7180474062016	-4.25443331002878	4.42862684020941e-05	0.00785850031691818	1.90755983152952
ILMN_1665428	0.448034672653696	3.78794250543756	4.2537697979258	4.4399042823418e-05	0.00785850031691818	1.90526690176061
ILMN_1759495	-0.409565149933087	3.52747867162525	-4.25367371647087	4.44153962600542e-05	0.00785850031691818	1.90493488931572
ILMN_1710075	0.447894720328886	5.76269773933105	4.25276544300788	4.45702743109207e-05	0.00785850031691818	1.90179658132725
ILMN_1809483	0.408022250216438	2.71471000230686	4.25087093089081	4.48949976205325e-05	0.00787732858735024	1.89525208503879
ILMN_1789676	-0.349387371831848	3.76070994503508	-4.24861167917805	4.52852117741482e-05	0.0079074105293555	1.88745028153958
ILMN_2340131	-0.358217826945928	7.00615445801537	-4.24678129800877	4.560374083828e-05	0.00792474621442131	1.88113161194568
ILMN_1702585	-0.345843829436893	3.39600232372927	-4.2396661339926	4.68625249229744e-05	0.00804212915792051	1.85658742849178
ILMN_1735548	-0.407936902213752	3.35918587924645	-4.23879553721098	4.701882098386e-05	0.00804212915792051	1.85358623327494
ILMN_1780508	-0.289375766116644	7.87754099795228	-4.2384394861115	4.70828861864947e-05	0.00804212915792051	1.85235894815851
ILMN_2166506	0.32746497562098	6.01495275796419	4.23740598685046	4.72693219410184e-05	0.00804212915792051	1.84879695246676
ILMN_1800237	-0.374283864986354	2.87438693721669	-4.23559003540661	4.75986262427571e-05	0.00804212915792051	1.84253968029794
ILMN_2344455	0.411283586186898	6.06086197348186	4.23529768927355	4.76518458500034e-05	0.00804212915792051	1.84153251126804
