"GeneSymbol","GSM3332691","GSM3332694","GSM3332699","GSM3332705","GSM3332708","GSM3332711","GSM3332714","GSM3332719","GSM3332722","GSM3332725","GSM3332727","GSM3332732","GSM3332738","GSM3332740","GSM3332744","GSM3332748","GSM3332757","GSM3332763","GSM3332767","GSM3332770","GSM3332774","GSM3332781","GSM3332782","GSM3332784","GSM3332786","GSM3332791","GSM3332798","GSM3332801","GSM3332806","GSM3332809","GSM3332813","GSM3332818","GSM3332823","GSM3332827","GSM3332833","GSM3332834","GSM3332837","GSM3332842","GSM3332845","GSM3332850","GSM3332857","GSM3332858","GSM3332860","GSM3332863","GSM3332864","GSM3332869","GSM3332874","GSM3332878","GSM3332881","GSM3332888","GSM3332890","GSM3332892","GSM3332897","GSM3332900","GSM3332904","GSM3332907","GSM3332912","GSM3332917","GSM3332921","GSM3332926","GSM3332929","GSM3332934","GSM3332939","GSM3332945","GSM3332948","GSM3332956","GSM3332962","GSM3332965","GSM3332969","GSM3332972","GSM3332980","GSM3332982","GSM3332986","GSM3332989","GSM3332995","GSM3333000","GSM3333006","GSM3333008","GSM3333015","GSM3333018","GSM3333024","GSM3333030","GSM3333033","GSM3333037","GSM3333041","GSM3333046","GSM3333049","GSM3333056","GSM3333058","GSM3333063","GSM3333071","GSM3333072","GSM3333076","GSM3333080","GSM3333084","GSM3333089"
"FAM107A",8.61238012200284,8.24750959160733,8.91817199587528,8.79562418992876,8.91913884748435,8.53591893033992,9.18696669692513,8.76129332744569,8.53126507881801,9.0720032991255,8.65520232507535,9.09595082041194,8.88455591405583,8.79321324005709,8.89655528873651,8.72998778534214,8.55669538998848,8.26645102255542,8.7504889731462,9.18690113895143,9.32475836505722,8.98161236197681,8.99015172868795,9.45848542066192,8.85088351353522,9.28419152323678,8.66636521682445,8.81944570904873,9.01139676935248,8.49580448549476,9.34281512005284,9.19062283081834,8.9344791861979,8.85357429787905,8.33176007002369,8.59198969449037,9.26337306931261,8.86975528956423,8.75535836315524,9.0348208876862,8.81904186362389,8.82374803782787,9.51461463882261,9.32282989248263,8.98809706439787,9.04104761801777,9.12770819210715,8.87993487839764,9.32690164819784,8.66695258988992,8.90055114045009,8.78951021196255,8.73730121724354,8.72922283440342,8.95070585960811,8.32405869465537,8.86637565530057,9.27728826576872,8.95802873694598,8.83737267497829,9.13168235525102,9.23095037592327,8.53794055519708,9.23306512375116,8.52289503988604,8.81084745954287,8.46531273174423,9.1389776851684,8.62278625301898,8.73177230186914,8.8310693374119,8.91130819736723,9.59079195255152,8.98609213570344,8.15106575486104,8.91392438671059,9.15948952089089,9.19046193162723,8.13609364774035,9.02504976000784,8.79965073654991,8.94937567150601,8.54304638841433,8.75580825497838,8.65449825972004,8.98385625361008,8.84921122623352,8.95312402346676,8.69635411035162,8.94711920042803,9.03521909522163,8.55350042824799,7.72456256927802,7.96957196016601,8.72360028630156,8.74613271114828
"ARHGAP19",3.46721186505245,2.80784427465218,2.92505649346139,2.27700581373763,3.66163324150099,2.52883373183399,3.14100373929688,2.93699663635638,3.17856098441818,3.64797844149942,3.16280106815918,3.29464912227556,3.54768410839613,2.85329123788705,3.57138005201839,3.56291786074598,2.90547179147813,3.53424770726122,2.9582809975282,2.58497640821693,3.94759269602859,3.57571649435309,2.82479395797287,2.93782152712835,3.02822877964389,3.5775662636411,2.59391495708466,3.57599991182553,3.77751121273174,2.99912900928288,4.0838513886029,2.74765053029313,2.88244768295854,3.36688503688338,2.7054391497823,2.6594239848711,3.53844575812915,3.30223399102848,3.25735468750104,3.2147703358507,3.38048537274341,2.80101481042193,2.87518296559323,3.7298687699727,3.00529836052817,3.65942153487264,2.59777238795044,3.71049576267563,3.05475704852544,3.41636155061611,3.59731991019182,2.98489747149549,2.74424873028395,3.58863658618528,2.89072959013543,3.145826487122,2.97786864796525,3.10913313639632,3.18656914503434,3.29424284114342,3.58238307235781,4.01620605242377,3.123911995537,3.736990748871,2.906836780872,3.41324779555642,3.18641972366202,3.11874672703159,3.16442408661642,3.6252516151824,3.27318961340745,3.58301160889687,2.90788260721332,3.26012413524616,3.85131622330463,3.04659893369818,3.08421284292135,3.49409408576966,2.41850254411082,4.10735849794556,3.25247102895273,3.74620100241334,3.28968372003016,2.50182866599982,2.84684065487918,3.30026577898443,3.29725133865128,3.32487194857238,3.71051541387181,3.48722207418916,3.74713522547485,3.30440038381176,2.86594259178896,3.37939493071166,3.26970189553251,3.1348374732913
"CACNA1C-AS4",5.11355858345161,4.85227672234447,5.58584133417279,5.056348002144,4.73275638934759,4.30760489554724,4.64267097942614,5.04203542230942,5.02722649328413,4.91060720084365,5.05111552307096,5.031536588341,4.97280917074207,5.15201105515514,4.9316767725901,5.04965612599606,5.28811641356196,5.80797958330645,4.3857882511377,5.00738749310012,4.90552914926485,4.84972638396489,5.28371186252744,4.53672814715724,5.13706871039815,4.87852066380641,5.23980936519767,4.8409081950716,5.28346918605531,4.84225746729693,5.05540493744436,4.83700338346463,4.89598446076756,4.9272278171745,5.05690975016095,5.18876024642315,4.76027653098356,4.92963254970854,4.73943958325578,5.12459880159993,4.70089526276956,5.126344313182,5.30839238022103,4.93068929606536,5.18909843554257,4.75567000884416,4.9419068395319,4.86933842740395,5.21226563561706,5.25987885218493,5.34992438993942,4.61726797236066,5.19212940292675,5.05097444752075,4.73814503426833,5.21622627528512,5.11608401726291,4.77186812910217,5.04517354935861,4.6720560263247,4.88485026207814,5.11131941261542,4.51267689025657,5.007406055496,5.17658713220405,4.726282311536,5.29550977695549,4.96141371346427,4.90646299400308,4.5164878657009,5.07734479801022,5.14660273488592,5.10885227348173,5.3288037147848,4.51182891842804,4.99996682828965,5.1566666499701,4.78968775973861,5.30463366259614,4.53679213814262,4.79986366921486,4.6145252705943,4.48007122573016,5.09251249692079,5.15523835690499,5.00659811861957,5.13516961864972,5.13024750627488,5.1412277491942,5.08624464695648,4.77988856114399,5.00010820275836,5.15398388293192,5.1996843934307,5.38056076881845,5.18233100343789
"GUCD1",4.552103280137,4.45298900769647,4.5380557587103,4.01405650499482,4.32450815071864,4.62733500759,4.62559117160125,4.99605261365698,3.86222915806541,4.93813301073661,4.73374137022438,4.73742375986331,4.20705195212316,3.75647184345403,5.20856421198895,4.56210102065374,4.10716333552911,4.1075979670118,4.5652288867735,4.90196717738401,4.64028329597316,4.7602766407037,4.09986801541868,4.76844961671017,4.61790537334679,4.57034662937815,4.13822398016547,4.70986481265097,4.12977648218479,4.39547103453208,4.77983731705958,5.18660052486161,4.66612816219227,4.96510664298961,4.68424434519031,4.5027237576643,3.92922693546768,4.87170497575896,4.8580962429257,4.47642856540408,4.9217522869073,4.53508660284753,5.1347879026905,4.64681029353461,4.412604101758,4.33666542568727,4.90117886671005,4.60876563611073,4.79023560682273,4.28553482839571,4.71889104120792,4.61851119680713,4.82401216512443,4.66110911244884,5.48954720553772,4.3442047312282,4.33834347839793,4.95382428573832,4.97928237251314,4.11239737273723,4.68746031971584,4.55317356212488,4.76579680688812,4.96367263298344,3.91565736422333,4.79840441258208,5.04451301208242,4.49623404399852,4.48241887304688,4.60463390113745,4.58762175380778,4.78112872730032,4.94768878970768,4.62018172484857,4.50373360880262,4.65956353848823,4.93816685458437,4.76965076611608,4.23699730820018,4.66934434691377,4.54104630972113,4.94596357916994,4.75478301031623,3.79185386922919,4.35903730691596,5.00427109837659,4.20822823776391,4.50919748972936,4.6843446589,4.97937035784567,4.97457056036686,4.542614155791,4.17560985732221,4.19156647457457,4.70907967248169,3.75260072087303
"COLEC12",3.65448648119268,2.03702753411203,3.40010007482135,3.60380300273606,2.51842244787673,4.1880246487125,3.53992757805949,4.76773255659003,3.50231182232542,4.39846557784546,4.37165195702927,5.28076037147727,2.82626988338565,3.26993895663896,5.26425397362279,3.76194328934058,2.872776148424,4.53685670216926,3.84174375887296,5.15063670470637,4.61995918441799,4.90407681905043,2.97135266406305,4.45789428850316,4.4724052577965,4.55374866503298,3.96595412551219,3.90440655647312,4.67799597116447,3.54593981262973,5.15365741649161,5.27301642890141,3.85325102523808,5.2139029485533,3.0216248665461,3.97426364328621,3.29546683813354,4.52612205943354,4.84904354882864,4.58624742345688,4.17946227648316,4.81383770328877,4.36409738438746,3.83950227011975,4.40892369569081,4.35635844229824,4.97899000434283,5.79456661570138,4.85321435927402,2.81733449701117,3.15327069280781,4.67362265302791,4.88815829956607,3.92246520750415,4.40982651630766,3.73909988895088,3.92711899731315,4.05659358011469,4.49968065540563,3.59918796406281,3.50873090099049,4.8767080826438,3.99324840499294,5.10878616007323,2.9705413580433,4.11606503442699,4.57116573304961,4.26996525579039,3.78426065496974,3.16694824708276,3.80144339181878,3.62488702751568,4.51028403243411,3.665108839933,3.65980243662825,4.12209439988447,5.09047916190605,5.04213352320559,4.16008488197964,4.52836227157562,3.85039182543358,3.58395206020229,3.72623244441782,2.91282461717757,4.47628959126668,4.83104249113923,2.97222000095158,4.05632399666647,5.59945627256108,4.86350206322765,4.84926032784311,4.46406970782557,3.34807169024577,3.29916183392561,3.62845566009955,3.71125881311904
"GFAP",8.21082619017668,7.01419723699582,7.93455729687253,7.59234752360733,8.44570462648749,8.22364032930813,7.61350658796688,7.86557165280385,7.75405466699487,7.53111183332141,7.76401800210253,9.02209702917869,7.75929071600649,7.55568258039579,7.77664256279782,8.15263166525824,7.5229235762255,7.96535546910516,8.01090161134627,8.92334058327056,8.81939278775106,8.23262250617603,8.1682354502599,8.87565085348022,7.91909114614139,8.93142240423186,8.09467094859903,7.53472622139327,8.48654325697628,7.7919681631717,8.54289389036919,8.62842991417429,8.1424790623201,8.5118042228935,7.14507125654127,8.00756712027879,7.55736800795524,7.79243285067677,8.4809133834946,8.25028965375022,8.78874289194849,8.62679628535478,9.02745006492161,8.90528489668277,8.49282897177781,8.38404706433266,8.45970966137982,8.81407787417206,8.89076168625143,8.21718648396462,8.6183295811764,7.8975024952671,8.18365701429757,8.26650817465319,8.39389084767137,7.84764044399839,7.90497249584511,8.00005439876613,8.653494867127,8.62960399495172,8.32840984664463,8.20896612611999,7.85353090229756,8.57424294420198,7.80354537039044,8.36770728184901,7.79137417506061,8.3683159566064,7.76681939799959,7.75884343124737,7.81528058664144,8.19848547584539,9.33148025724477,7.47041446237957,7.53670005429361,8.51331922327338,9.13726295664356,8.29289758068374,7.75884670106126,8.58143933482098,8.20345690421887,8.40914303220625,7.77608219285619,7.72924594229582,7.96713453602455,8.53510033549339,8.16256938616793,8.39085779550994,8.44311770579546,8.33462942665445,8.69084767026022,7.75480731143823,6.47788368846377,7.33277763410274,7.3595507325017,7.12830957297871
"SDHC",5.5749802513811,5.14043688145892,5.39622381499967,5.6173551252325,5.63210808389384,5.76210409975799,5.87067546740032,5.5661890301261,6.01225047252423,5.59302880401652,5.56819419591577,5.41424121157464,5.54962363999323,5.46946477964419,5.68370590120615,5.25494156856174,5.41828444254601,5.31607026813279,6.09490341666304,5.67566121580266,5.28117261300014,5.85992030455207,5.31844415483842,5.77895371436018,5.57732508365864,5.32790949751795,5.59865885636173,5.9562796947301,5.47231575502405,6.01767310445126,5.52465495434129,5.63742078638007,5.56232647098577,5.47593874487479,5.79186697238463,5.59186102074873,5.47511771385341,5.65099732657518,5.55887387265619,5.97130842158774,5.63499348410565,5.74098444685388,5.28471775311058,5.36380258090824,5.83551443260887,5.78411804981972,5.79994482074307,5.56098037957111,5.90499409082084,5.11720286531547,5.44773443491547,5.64156397231881,5.61351447558012,5.49232356683591,6.00157722134731,5.99951279940472,5.17188848306112,5.47826905061122,5.5833467549433,6.05269290981831,5.5796075528339,5.85972869948801,5.664714132466,5.70740730875719,5.38884274001456,5.47873156478681,5.92228951426261,5.89979488413957,5.88552682439131,5.44802175251778,5.71389316124704,5.5388394346219,5.4216011083806,5.70063736910416,5.65625221319554,5.6207456146299,5.38540128498439,5.7146556509847,5.72271611186162,5.15634035833053,5.80889225315276,5.81621997329276,5.57568357204318,5.47579832675496,5.55747691703013,5.81432348882005,5.53091350164731,5.4101709588435,5.44883399318732,5.91087074221238,5.95017698262046,5.94954953173057,5.56725437987878,5.09241064024005,5.69396837034636,5.39681291759354
"METTL7A",7.39381981126686,6.80279670656348,7.47241645666736,7.16900871905854,6.84915550758176,7.35538341890801,7.81617993289222,7.83995161794576,7.13247546802612,7.67906205956117,7.0585090924873,7.25700469637288,7.10848984079197,6.9469731926794,7.39446496341782,7.37021602390992,7.31488141962044,7.14516663009025,7.12595520287419,7.75858856455041,8.29166526939275,8.52625796661912,7.44608282927336,8.07912000803895,7.25001426417269,7.59249296398294,7.32290393187431,7.31989275045802,7.3416232968528,6.84411396197565,7.79765695950277,8.13897331140864,6.77865826342207,7.92154768679594,7.75118999089841,6.96340938023595,7.31233517743386,7.80927763437612,7.6848690802537,7.58707673576416,7.03524122161552,7.24605895599646,7.54568759137827,8.10971684912439,7.79678568959358,7.89710721812746,7.63816939373964,7.72643539532701,7.76657483822588,7.51067441094636,6.91096968478373,8.20522975883968,7.22259410897761,6.93241543884394,7.77929652722158,6.94363346567359,7.67846644819471,7.94890528195545,7.55217880553697,7.79208708207667,7.63941743479172,8.06458724852454,7.60859590053493,7.81768693838153,6.54892899067335,7.57706862520361,7.39908296681521,7.71795832798299,7.67038080520125,7.84401101697593,7.13249989667807,7.4885839235397,8.0588424119346,6.7138048454938,7.86974486560639,7.51791285514404,6.94497470699678,7.71516319439828,7.04144266023891,7.19885214385758,7.55925678841557,7.22321152614182,7.9782089823202,6.35464831767998,7.37122252132297,8.12412146869134,6.47927947671863,7.16889274672501,7.15471009434243,8.3113340890777,8.04773972332563,7.40934209841629,6.07068603200873,6.907609935337,7.74671915927633,8.00235090888419
"HCAR3",3.68916561947606,3.5627591239268,3.89988009914051,3.4333517303158,3.56991208986264,3.85933504750385,3.39184560122285,3.53599267046164,3.1803361998839,3.44239242838115,3.60341989132088,3.41846515137305,3.80325719059841,3.19927877654989,3.30344455025508,3.21475233500803,3.52084416751281,3.38392039830103,3.68627782830045,3.12554310158164,3.51923870813529,3.36792146947442,3.5971843392912,3.45008386004254,3.89344673452547,3.33067946508295,3.69564084501807,3.55837776413262,3.47952275419158,3.29384358609196,3.64441631783671,3.28160184083785,3.42726065353293,3.32041045437789,3.35957376718993,3.105423736197,3.33411968519777,3.06450229119796,3.07120674760175,3.69855623011537,3.53970917103245,3.0249106471486,3.75416171210305,3.08338296747225,2.9989259433369,3.530541444499,3.47428674087819,3.02305671072915,3.74446687511254,3.57124875658574,3.84645170141547,3.49938123466902,3.31251512417237,3.53336206631397,3.1347977852087,3.25159842570656,3.47381246186488,3.42898751196293,3.68922916718804,3.46923217268618,3.21774207886191,2.96732289539534,3.47995155611577,3.31671150233723,3.51159569810127,3.4471369578932,3.23810710043994,3.11019248867474,3.49575844685527,3.12937605208156,3.24359319516561,3.56905012147444,3.31614104844192,3.35440350005105,3.4721055609989,3.26839029626125,3.43103207874502,3.2937115102055,3.5287726643082,3.30316884410966,3.51667635111828,3.69724871812467,3.18163851755638,3.75022312210335,3.39719494985579,3.1602236891181,3.46552397795419,3.15212784988007,3.25774114285752,3.42153856571553,3.22314272862885,3.47851095748749,3.22413066270801,3.22341142014998,3.2210306707858,3.74147875114184
"AIFM3",4.41346146050635,4.12621541653073,4.50342579506198,4.30585735154195,4.5570451005632,4.83440679059785,4.61363814141894,4.64698946456648,4.58757875591748,4.7227021290876,4.73367902515156,4.70516383200818,4.76085056504234,4.52202001756578,4.84928122725093,4.76366622883038,4.76373049484157,4.50789444141752,4.84884949541911,5.14011831972427,4.84611047305802,4.59585928416182,4.61321270619851,5.0268731171911,5.03658329274086,5.04718317972771,4.51358438471744,4.47611538106382,5.20621666336282,4.55564324281048,5.08994297911815,5.27801676096231,4.14961164674808,4.74213006924667,3.58352495230725,4.78771805825992,4.67832500253014,4.83451088586179,4.99917087877468,4.919123000674,4.78358552173563,4.54573816256272,5.03479160706158,5.08454664378613,4.817070207296,5.01300239314291,5.02268461796836,4.97571850848682,5.14052742700029,4.39182022441445,4.78162099249407,4.43025681163861,4.88220569988183,4.58891327068453,5.16880807683135,4.62949211575981,4.83590221000351,4.42538658913016,4.94529967787387,4.70165730430232,5.04250250131771,4.923793127475,4.5738074010263,5.16522211091921,4.25320157455763,4.44307579742776,4.79143408031506,4.33849911502758,4.83230765659238,4.5859734366346,4.88883893763811,4.85175626789527,5.55248609993299,4.09313139157534,4.22186922360183,4.8421564025408,4.84213822925494,4.7413113890972,4.20129443640431,4.56318386991875,4.48965783801939,4.55419988571764,4.39932547561944,4.48279073268622,4.60695625455941,4.61389091481748,4.49279883146851,4.94525203725177,4.64181020928178,5.15623681585114,5.19346330737616,4.53247163179271,4.6357285457215,3.68359433632827,4.35301946569333,4.59236309152763
"NME4",6.23008056144614,5.9073006416816,6.32561912910149,6.08928162950495,6.09861602881278,6.54982991699498,6.03718716227456,6.89446906557513,6.10614668442443,6.52431508655471,6.25427283634421,5.99534903062143,6.1773726969338,6.09482879971623,6.61751236316296,6.41732445193173,6.27158289479713,6.27272281050718,6.38577109788817,6.69746050904963,6.60479710735095,6.44803511112257,6.18185349745981,6.82682722068982,6.58573186347101,6.49132780045558,6.14219685386456,6.28269026948276,6.37711557050889,6.44222131669567,6.59811567518749,6.8871169667786,5.8184278399459,6.74017382823637,6.3156222480507,6.19822627119549,6.52789008527415,6.58343953945336,6.18225436512379,6.47237324961785,6.15470874379297,6.43296875494586,6.67290378034822,6.83475696201912,6.42266093906655,6.53187624642425,6.65899555309952,6.4683633144874,6.5322705769196,6.07582648239728,6.36376585018692,6.14918553216851,6.32467566534733,6.33195937720472,6.78430466545356,6.0625593271122,6.1750559880655,6.55710805354655,6.19500012412307,6.02284814574321,6.40324707796092,6.66614430590076,6.23629162722997,6.60071151543216,6.17347240867406,6.20814077678672,6.49888301670827,6.55836940721801,6.39908677031932,6.54515898958633,6.70635803409824,6.64077819522472,6.97666096450211,5.96000214964188,6.31407375155733,6.50578423624598,6.39919382248362,6.16207692203578,6.05193669266489,6.64960353149104,6.40278777079187,6.01013651820558,6.5508922023427,6.02839029978721,6.3758679355567,6.46532870075696,6.20224834545041,6.02751689094347,6.40379958010577,6.57384523649522,6.65428221348373,6.42957905236104,5.6580542253521,5.90081003140004,6.16799350925825,6.09847113562267
"NDRG2",8.45322890607955,8.13483273862353,8.73633751220904,8.36618525193137,8.44645170779786,8.29593632730717,8.92580311447184,7.7437050597253,8.21851231695494,8.78833055684396,7.89588171844506,8.37132662830937,8.62656533690345,8.39438144549937,8.79521388664265,8.34593462627713,8.62463949987472,7.75876734172684,8.4926384045264,8.29102362101881,9.19516549287708,8.92763967099451,8.73096478258523,9.31600166851555,8.3249995086885,8.42800733204223,8.49883975859126,8.6855127902943,8.43418522423842,8.43269247342575,8.59434212813947,8.98898758147227,8.52547446087306,8.30786488195687,8.64075486987928,8.17444860874567,8.80924471971408,8.10026885510602,8.85326618001305,8.72329570628893,8.63360542668832,8.45575765117517,8.93302796973916,8.83866178667775,8.6039742540119,8.77824547556875,8.82482248997563,8.3594226108896,8.85828329430823,8.19652814991904,8.54428371059662,8.19895052302302,7.94399747817159,8.07290753878794,8.94348448296211,8.14231642336883,8.49804277952721,8.9805848036298,8.76103485509574,8.69014421433187,8.6019720150661,9.2266133549127,8.53377032737844,8.59808650227768,8.3369015264927,8.51961817879811,8.52282627264633,8.89436253650762,8.83384571231976,8.77959917240553,7.93312202727082,8.33414646183057,8.89890337856112,8.35337922136972,8.36027876552702,8.51006654325272,8.05561515284199,8.82350777535039,7.98703708203919,8.69025293583854,7.80649427666641,9.04831965720227,8.99950276156629,8.19558269054773,8.40314433778381,8.96079066422108,7.98116632519664,8.40303566148592,8.27973687396381,9.18601789913137,8.83285598888981,8.27832008511136,7.97568222328433,7.81114646585814,8.56780090637642,8.58848732958507
"NFIA",6.5820355549623,6.3375631370906,6.55629032261981,5.77665005361083,6.35914978043366,6.3965446108965,6.34066982596033,6.46811191694025,6.4102204409231,6.63600247812623,6.0957149356857,6.85454289002388,5.70728773688294,5.82689239956928,6.28919476007278,6.59084663379391,6.50560331046124,6.45024160426294,5.86608334707521,6.58226204696775,7.18274056526247,6.98770884580747,6.91905749618985,6.73832588042129,6.33343187269077,6.62627944679262,6.33984386628619,6.14771426101783,6.85874905679184,6.20324852984167,6.99307691744681,6.62726658261042,6.23075817964273,6.63835061002645,6.6299542485645,6.187172000124,6.63457981473025,6.70178661426448,6.83912302931009,6.72334886525148,6.53532218003269,6.12024046329853,7.05550239956903,7.22993860201389,6.72173439008935,6.98288999544831,6.87736131511856,6.70563058079262,6.75792169436033,6.67455170801875,6.73351135123292,6.85102828068272,6.34703588024522,6.61649868892895,6.65984432568015,6.11175527942394,6.76701323786663,6.99093933589143,6.24665346012767,6.75259572542712,7.0009147003285,6.69236297273538,6.71794406494886,6.96030354172142,5.96339212167095,6.55305225388856,6.09520019408706,6.23746659016404,6.26636802065413,6.37294544044584,6.36847041945235,6.13963430049615,6.66564412529076,5.87668539194078,7.21645713496317,6.09364048273847,6.47124461809856,6.60200700123539,6.29619334802754,6.73208210564028,6.06219495946219,6.58032095406476,6.67455954739074,6.05745717022789,5.93638191361831,7.00558912595188,6.40409452614809,6.13923081189741,6.44799051304603,6.8122985141416,7.05444219331308,6.29321865731338,5.64822361097459,5.9030803160954,6.06910964220426,6.9131345800017
"INPPL1",5.93912567020893,6.02174335146182,6.35872590340873,5.99089279109856,6.13878749743324,6.51646783523792,5.84696086862439,6.61503419315875,5.98680999015416,6.37057422982491,5.93877372359914,5.96788392754924,6.20831354049494,5.91472661117073,6.92437500680431,6.45678199066002,5.76104268261949,5.45504531094042,6.06926975660075,6.8487074104252,6.40094357642143,6.03315175712344,6.48252538515044,6.83504633385088,6.2631504761913,6.45520844251887,5.87536342728852,5.93491834745493,6.44466582368921,5.743510957446,6.66876131390246,6.70063339169652,5.99381204945956,6.64123409413576,5.71351474977684,5.90709844542147,6.33967816317468,6.29121308338351,5.94548261731114,6.61782472226093,6.25153833729873,6.30278035687493,6.78504291965853,6.77834617859473,6.41852185494388,6.12635091502257,6.35865395837017,6.52733047050401,6.69176811688965,6.11095879554237,6.28261615150013,6.02719371558626,6.29500193564045,6.08458172575445,6.76334307460065,5.64869865004331,6.18081350970866,6.82778423997248,6.32902507693365,6.49914258115304,6.46777978371984,6.4533355386349,5.98552798251091,6.41013788069642,5.97165714403435,6.23169583365166,6.46563161860431,6.41312120189535,6.38909033532931,6.46064480142017,6.27712889903337,6.37192005000474,6.70480457644865,5.69626108942963,5.83878530459791,6.68442996824797,6.6382363240047,6.5116180631028,5.61569817285743,6.48122714802901,6.31081522095026,6.63465345295745,6.51855229465434,6.19749852682506,6.09325405811773,6.42496820331193,6.23253370724704,6.24555489545752,6.09121940912401,6.47824548747897,6.25113584026779,5.91340068680402,5.6159443461398,6.02017270719489,6.51531299282448,5.95912424067124
"FCGRT",5.01541278040778,4.17661114789347,4.65238077331852,4.93918733522299,4.72614836739356,5.01872173370719,4.66759687936097,5.84519229847035,4.72707533179251,5.54372430174264,5.14153941023204,5.44569736358896,4.93316649710794,4.94763613966786,5.68718971444223,5.17531856181297,4.74344047926607,4.58954170612507,4.68340690840373,5.99077780724943,5.55165859718958,5.37669852738608,4.8172700185417,5.68465589405286,5.56693629026951,5.31808433573256,5.15615377690295,4.96549717806092,4.78375080290919,4.78514327374587,5.31645872658984,5.81779330579386,4.89005107430854,5.44112319529821,4.80773248153044,4.70488626739002,5.04725568111916,5.25787237933955,4.9075287160029,5.26974801241301,5.04856216777947,4.7622677067681,5.64681282834515,5.87795025511151,5.53325108261356,5.3655343752243,5.41610088903667,5.90379173806595,5.70405701187225,5.26134815759111,5.02561083925028,5.21050911755234,5.51641978780097,5.11979085942192,5.37365343917546,4.91801073606744,5.20730830155686,5.46160354013964,5.3672734482339,5.22071566619211,5.18284505058643,5.18806923273029,5.14918034845493,5.74361500574103,4.79203936573432,4.86540622701353,4.67967176484926,5.30583583755487,5.29790340375198,5.41370924378151,5.05178783106562,5.00804597056267,5.84928748347702,5.20793813307265,5.08893224492142,5.43411490356886,5.68533783419824,5.16464089492685,4.9593038493295,5.09606628599362,5.10859597932849,5.1414453975871,5.69456690387658,4.46847313483612,5.38180467877283,5.43086303676891,4.99516268828201,5.35003723371599,5.02672678437846,5.43906570473266,5.50785257246785,4.98340738818318,4.44279632822205,4.95780765884558,5.19917632721309,5.22717119716442
"B2M",7.72416722530883,7.10568202994274,7.36190915420418,7.83464327124121,7.04163123110372,7.59952357387475,7.4309071347013,8.02009588806576,6.95974970908041,8.03487390255921,7.60645779736186,8.17457274723358,7.24014251896948,7.09221644060404,8.28831025508931,7.67012402166543,7.15275175210043,7.79352111628094,7.4653871771859,8.30800631578744,7.93509621694725,8.0216879059386,7.30174521004589,8.05537818320759,7.73011923645429,8.37495231292477,7.65533351936037,7.74963809836951,7.82856132862794,7.4826177272313,8.19756862182045,7.76550841032415,7.43319992206997,7.92044974404072,7.57764080190248,7.61383129406883,7.81292080175797,8.17506237988299,7.7517404109813,8.24487850480858,7.42211707177187,7.99857910596453,8.06395437279447,8.14513239493416,7.96201842413388,7.65676868072693,8.06480438455586,8.12649432526437,8.09412349492297,7.14456986364202,7.31511418312627,7.97081388423863,7.385910289857,7.50958495199205,7.82844560567141,7.3482807590958,7.40605355737923,8.15271819315618,8.00598748247602,7.86159858682587,7.60046877655156,7.84431439193839,7.73162382070146,7.97823897047731,6.85703558541562,7.69521741694227,7.21963593856801,7.93349060861396,7.90527396031592,7.73135870976401,7.36430841176676,7.37180162082172,8.49471092457357,7.9790791778399,7.41901667300528,7.98605486236435,7.5841504262696,7.75087271254342,7.75056673221099,7.85648792104331,7.19254154015681,7.79198854376724,8.08488761786266,6.66978544447398,7.79151613038572,8.03213900253103,7.08660024595442,7.6365351947034,7.84480817968947,7.87178628607576,7.70158314330012,7.62317058266889,7.64287071050155,7.72548275490679,7.76745320894361,8.02724405188776
"EDNRB",3.81780227154951,3.17028182258629,4.27421749549797,3.92803019527821,4.26030292971206,4.51796959138632,3.90638397821137,4.06188709989137,3.82357365775053,4.3344432623279,4.45878367596949,4.08433691002934,3.75283512116691,3.84706901601591,4.41843395646845,4.13400168725733,3.69003421858187,3.88007642622999,4.16532678889713,4.89392788873868,4.28332817023242,4.50847224603714,3.74752535389213,4.82727335182745,4.42484021954292,4.03228397047945,3.87665599771344,4.30533632772466,4.01105370257489,3.87725170856213,4.76231219743423,4.15876684578348,3.43760238098115,3.91789523545141,3.62266230299904,4.00890942612183,4.14367153466454,4.57147282805691,4.29754214862106,4.84803058131029,4.0513820768577,4.31136985420117,3.80917321783401,4.89673583932345,4.25874415941714,4.31228094384485,4.16895293578633,4.63080857494252,4.50736302210588,4.23794732815472,3.53884503461921,3.59345158772216,4.43900545364779,3.42500713208148,4.59809309700569,4.10159895062399,3.81851227297166,4.33649891084936,4.05990378236447,4.02845645937709,4.5674202926642,4.12979269300968,4.38830450546702,4.51530138894553,3.3920899428029,4.06334520869472,5.04038223311567,4.08669008261604,4.41038210670344,4.26678984612572,4.11839889419044,3.91041134514271,3.8034124578168,4.16383222560379,3.82506629878264,3.69188172526537,4.2847039666276,3.9399516910934,3.60521458469876,3.54974295015024,4.84218400462911,4.23177858251189,4.77216593405213,3.80105666431534,3.85117387920493,4.34512813860099,3.47073401555722,4.18056249729072,3.90828825935905,4.22606362772327,4.76395194137179,4.38832305356207,3.23762671404743,3.20498280238094,4.25352074765038,3.6466216757105
